SR,Calling_Number,Called_Number,Date,Time,Duration_sec,Call_Type,Caller_IMEI,Caller_IMSI,Caller_Operator,Tower_ID,Tower_Location,Tower_Latitude,Tower_Longitude
176,9001338908,7863794026,2024-02-02,03:15:42,0,SMS,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
177,7863794026,8192832764,2024-02-02,11:59:30,0,SMS,627048281489325,404208809570154,Airtel,KA-UDU-01,Udupi MIT Road,13.3409,74.7421
178,8423511615,8959310341,2024-02-02,18:25:59,0,SMS,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
179,7863794026,8940781618,2024-02-03,01:02:49,615,Voice,627048281489325,404208809570154,Airtel,KA-HUB-01,Hubballi Old Town,15.3647,75.124
180,9001338908,8423511615,2024-02-03,04:17:38,0,SMS,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
181,8423511615,8192832764,2024-02-03,14:36:38,287,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
182,9001338908,8959310341,2024-02-04,02:07:18,3414,Data,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
183,9001338908,8192832764,2024-02-04,02:19:36,932,Data,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
184,7863794026,6043321819,2024-02-04,04:54:58,0,SMS,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
185,6043321819,7164752553,2024-02-04,07:56:35,3133,Data,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
186,6043321819,8940781618,2024-02-04,19:16:48,446,Voice,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
187,7863794026,8940781618,2024-02-04,22:01:57,0,SMS,627048281489325,404208809570154,Airtel,KA-SHV-01,Shivamogga Kuvempu Nagar,13.9299,75.5681
188,7863794026,8192832764,2024-02-04,22:40:06,109,Voice,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
189,6043321819,8192832764,2024-02-05,18:52:00,3127,Data,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
190,8423511615,8959310341,2024-02-06,02:51:14,0,SMS,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
191,9001338908,7164752553,2024-02-06,05:36:54,576,Voice,532871012269166,404707848018451,Vi,KA-BLR-03,Bengaluru Hebbal,13.045,77.595
192,9001338908,8192832764,2024-02-06,07:45:42,0,SMS,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
193,7863794026,8940781618,2024-02-06,08:11:04,708,Voice,627048281489325,404208809570154,Airtel,KA-BLR-02,Bengaluru Whitefield,12.9698,77.7499
194,9001338908,7164752553,2024-02-06,08:33:25,0,SMS,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
195,8423511615,8959310341,2024-02-06,12:16:20,841,Voice,039117182278248,404706383465787,Jio,KA-MNG-01,Mangaluru Hampankatta,12.8698,74.8431
196,6043321819,8940781618,2024-02-06,14:51:54,2537,Data,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
197,6043321819,8423511615,2024-02-07,00:38:35,0,SMS,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
198,9001338908,8423511615,2024-02-07,04:32:12,685,Data,532871012269166,404707848018451,Vi,KA-BLR-02,Bengaluru Whitefield,12.9698,77.7499
199,8423511615,8959310341,2024-02-07,06:25:35,633,Data,039117182278248,404706383465787,Jio,KA-BAL-01,Ballari Gandhi Nagar,15.1394,76.9214
200,8423511615,7164752553,2024-02-07,11:37:43,3305,Data,039117182278248,404706383465787,Jio,KA-BLR-03,Bengaluru Hebbal,13.045,77.595
201,8423511615,9001338908,2024-02-08,10:12:11,768,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
202,7863794026,6043321819,2024-02-08,11:32:34,1311,Data,627048281489325,404208809570154,Airtel,KA-MYS-01,Mysuru Chamundipuram,12.3051,76.6552
203,9001338908,8423511615,2024-02-08,12:13:10,570,Voice,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
204,7863794026,7164752553,2024-02-08,12:16:18,872,Data,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
205,9001338908,8959310341,2024-02-08,15:29:11,670,Voice,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
206,7863794026,6043321819,2024-02-08,15:43:57,199,Voice,627048281489325,404208809570154,Airtel,KA-SHV-01,Shivamogga Kuvempu Nagar,13.9299,75.5681
207,8423511615,8192832764,2024-02-08,19:15:31,156,Voice,039117182278248,404706383465787,Jio,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
208,8423511615,8959310341,2024-02-09,01:39:39,1271,Data,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
209,6043321819,9001338908,2024-02-09,08:22:00,0,SMS,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
210,6043321819,8192832764,2024-02-10,05:43:03,2417,Data,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
211,8423511615,7164752553,2024-02-10,09:19:34,449,Data,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
212,6043321819,8423511615,2024-02-10,18:15:51,3311,Data,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
213,9001338908,7164752553,2024-02-10,18:16:50,0,SMS,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
214,8423511615,7164752553,2024-02-11,09:17:22,502,Data,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
215,8423511615,6043321819,2024-02-11,12:50:40,710,Voice,039117182278248,404706383465787,Jio,KA-UDU-01,Udupi MIT Road,13.3409,74.7421
216,9001338908,8959310341,2024-02-11,20:59:44,685,Voice,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
217,9001338908,7863794026,2024-02-12,04:52:08,436,Voice,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
218,7863794026,9001338908,2024-02-12,09:36:43,254,Voice,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
219,9001338908,8940781618,2024-02-12,12:53:04,2045,Data,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
220,8423511615,9001338908,2024-02-12,13:00:02,2913,Data,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
221,6043321819,7164752553,2024-02-12,14:51:26,557,Voice,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
222,7863794026,8940781618,2024-02-12,15:18:06,484,Voice,627048281489325,404208809570154,Airtel,KA-BAL-01,Ballari Gandhi Nagar,15.1394,76.9214
223,6043321819,7863794026,2024-02-12,16:21:18,0,SMS,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
224,9001338908,8940781618,2024-02-12,16:58:38,735,Voice,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
225,6043321819,8192832764,2024-02-12,22:25:10,1300,Data,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
226,6043321819,8940781618,2024-02-13,00:31:41,1796,Data,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
227,7863794026,8940781618,2024-02-13,07:03:32,0,SMS,627048281489325,404208809570154,Airtel,KA-BLR-03,Bengaluru Hebbal,13.045,77.595
228,8423511615,7863794026,2024-02-13,08:31:51,0,SMS,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
229,8423511615,8959310341,2024-02-13,09:53:15,749,Voice,039117182278248,404706383465787,Jio,KA-MNG-01,Mangaluru Hampankatta,12.8698,74.8431
230,9001338908,8192832764,2024-02-13,13:19:01,0,SMS,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
231,9001338908,7164752553,2024-02-13,13:52:53,0,SMS,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
232,9001338908,7164752553,2024-02-13,20:11:57,428,Voice,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
233,8423511615,7164752553,2024-02-13,21:13:01,653,Voice,039117182278248,404706383465787,Jio,KA-BLR-02,Bengaluru Whitefield,12.9698,77.7499
234,7863794026,9001338908,2024-02-13,21:14:56,0,SMS,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
235,8423511615,6043321819,2024-02-14,00:34:25,530,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
236,7863794026,8940781618,2024-02-14,02:42:36,2285,Data,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
237,8423511615,6043321819,2024-02-14,03:49:16,327,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
238,7863794026,7164752553,2024-02-14,05:01:47,895,Voice,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
239,7863794026,8423511615,2024-02-14,10:10:11,273,Voice,627048281489325,404208809570154,Airtel,KA-SHV-01,Shivamogga Kuvempu Nagar,13.9299,75.5681
240,6043321819,8940781618,2024-02-14,11:18:59,187,Data,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
241,7863794026,7164752553,2024-02-14,13:32:32,0,SMS,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
242,8423511615,8940781618,2024-02-14,14:52:36,687,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
243,8423511615,6043321819,2024-02-14,15:18:18,887,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
244,8423511615,8192832764,2024-02-14,17:48:33,755,Voice,039117182278248,404706383465787,Jio,KA-BLR-03,Bengaluru Hebbal,13.045,77.595
245,7863794026,8192832764,2024-02-14,19:47:32,801,Voice,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
246,6043321819,7164752553,2024-02-14,22:11:46,0,SMS,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
247,8423511615,8959310341,2024-02-15,03:30:03,0,SMS,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
248,7863794026,7164752553,2024-02-15,06:26:32,0,SMS,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
249,7863794026,8423511615,2024-02-15,06:57:35,278,Voice,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
250,7863794026,9001338908,2024-02-15,11:17:28,149,Voice,627048281489325,404208809570154,Airtel,KA-MYS-01,Mysuru Chamundipuram,12.3051,76.6552
251,6043321819,8940781618,2024-02-15,13:46:26,0,SMS,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
252,8423511615,9001338908,2024-02-15,15:12:12,423,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
253,6043321819,7164752553,2024-02-16,07:26:36,365,Voice,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
254,8423511615,8192832764,2024-02-16,08:32:08,876,Data,039117182278248,404706383465787,Jio,KA-HUB-01,Hubballi Old Town,15.3647,75.124
255,9001338908,7863794026,2024-02-16,10:14:40,470,Voice,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
256,9001338908,7164752553,2024-02-17,12:31:17,596,Voice,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
257,9001338908,7863794026,2024-02-17,12:56:55,148,Voice,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
258,6043321819,7164752553,2024-02-17,17:51:09,595,Voice,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
259,6043321819,7863794026,2024-02-18,10:51:24,0,SMS,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
260,9001338908,7164752553,2024-02-18,13:15:57,51,Voice,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
261,8423511615,8940781618,2024-02-18,14:11:04,0,SMS,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
262,7863794026,7164752553,2024-02-18,19:45:27,856,Voice,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
263,6043321819,7863794026,2024-02-18,22:09:44,244,Voice,835030564139537,404507242388496,BSNL,KA-BAL-01,Ballari Gandhi Nagar,15.1394,76.9214
264,7863794026,9001338908,2024-02-18,23:41:03,766,Data,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
265,6043321819,7164752553,2024-02-19,04:29:17,648,Voice,835030564139537,404507242388496,BSNL,KA-BLG-01,Belagavi Tilakwadi,15.8497,74.4977
266,7863794026,8959310341,2024-02-19,06:07:46,0,SMS,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
267,6043321819,8959310341,2024-02-19,06:10:50,322,Voice,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
268,6043321819,7164752553,2024-02-19,08:51:50,23,Voice,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
269,7863794026,8959310341,2024-02-19,09:29:12,129,Voice,627048281489325,404208809570154,Airtel,KA-BLR-03,Bengaluru Hebbal,13.045,77.595
270,7863794026,9001338908,2024-02-19,13:30:44,527,Data,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
271,8423511615,8192832764,2024-02-19,14:12:28,61,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
272,9001338908,8192832764,2024-02-19,23:23:44,0,SMS,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
273,8423511615,7164752553,2024-02-20,00:41:27,93,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
274,7863794026,8192832764,2024-02-20,10:07:58,0,SMS,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
275,8423511615,8192832764,2024-02-20,21:10:05,0,SMS,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
276,7863794026,8192832764,2024-02-21,00:27:01,0,SMS,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
277,6043321819,8959310341,2024-02-21,17:23:11,0,SMS,835030564139537,404507242388496,BSNL,KA-BLR-02,Bengaluru Whitefield,12.9698,77.7499
278,6043321819,8940781618,2024-02-22,00:21:36,22,Voice,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
279,9001338908,7863794026,2024-02-22,01:52:46,405,Voice,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
280,6043321819,9001338908,2024-02-22,04:46:44,523,Voice,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
281,8423511615,7164752553,2024-02-22,06:08:41,3069,Data,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
282,6043321819,8192832764,2024-02-23,01:05:43,440,Voice,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
283,8423511615,8959310341,2024-02-23,01:06:08,767,Data,039117182278248,404706383465787,Jio,KA-BLR-02,Bengaluru Whitefield,12.9698,77.7499
284,7863794026,7164752553,2024-02-23,04:47:10,316,Voice,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
285,7863794026,9001338908,2024-02-23,09:35:10,0,SMS,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
286,8423511615,8192832764,2024-02-23,11:05:24,2865,Data,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
287,7863794026,8192832764,2024-02-23,13:30:30,1811,Data,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
288,9001338908,7863794026,2024-02-23,14:14:06,165,Voice,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
289,9001338908,8959310341,2024-02-23,16:40:16,0,SMS,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
290,9001338908,8959310341,2024-02-23,17:06:10,80,Voice,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
291,6043321819,8423511615,2024-02-23,17:30:27,0,SMS,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
292,7863794026,8192832764,2024-02-23,17:41:07,0,SMS,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
293,9001338908,7164752553,2024-02-23,23:13:33,0,SMS,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
294,8423511615,7164752553,2024-02-24,02:34:20,0,SMS,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
295,8423511615,6043321819,2024-02-24,02:50:58,873,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
296,7863794026,9001338908,2024-02-24,04:08:54,1643,Data,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
297,9001338908,8940781618,2024-02-24,04:26:10,235,Voice,532871012269166,404707848018451,Vi,KA-HUB-01,Hubballi Old Town,15.3647,75.124
298,9001338908,7164752553,2024-02-24,12:34:51,0,SMS,532871012269166,404707848018451,Vi,KA-BLG-01,Belagavi Tilakwadi,15.8497,74.4977
299,8423511615,8940781618,2024-02-24,13:35:48,1172,Data,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
300,8423511615,6043321819,2024-02-24,14:46:39,764,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
301,7863794026,8192832764,2024-02-24,22:03:39,3224,Data,627048281489325,404208809570154,Airtel,KA-TMK-01,Tumakuru Gandhi Nagar,13.3409,77.101
302,7863794026,7164752553,2024-02-25,01:46:32,624,Voice,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
303,7863794026,8940781618,2024-02-25,03:01:34,3161,Data,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
304,8423511615,8940781618,2024-02-25,05:00:09,0,SMS,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
305,8423511615,8192832764,2024-02-25,07:50:45,0,SMS,039117182278248,404706383465787,Jio,KA-MNG-01,Mangaluru Hampankatta,12.8698,74.8431
306,7863794026,8423511615,2024-02-25,09:44:34,0,SMS,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
307,6043321819,8423511615,2024-02-25,12:45:51,0,SMS,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
308,6043321819,8940781618,2024-02-25,22:45:10,786,Voice,835030564139537,404507242388496,BSNL,KA-SHV-01,Shivamogga Kuvempu Nagar,13.9299,75.5681
309,9001338908,8423511615,2024-02-26,15:17:25,54,Voice,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
310,9001338908,6043321819,2024-02-26,15:42:28,0,SMS,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
311,6043321819,7164752553,2024-02-26,16:07:28,820,Voice,835030564139537,404507242388496,BSNL,KA-BAL-01,Ballari Gandhi Nagar,15.1394,76.9214
312,7863794026,6043321819,2024-02-26,22:33:45,0,SMS,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
313,8423511615,8959310341,2024-02-27,01:08:28,659,Voice,039117182278248,404706383465787,Jio,KA-BAL-01,Ballari Gandhi Nagar,15.1394,76.9214
314,6043321819,8423511615,2024-02-27,11:59:20,0,SMS,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
315,6043321819,7863794026,2024-02-27,15:22:24,536,Voice,835030564139537,404507242388496,BSNL,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
316,8423511615,7164752553,2024-02-27,21:46:22,593,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
317,7863794026,7164752553,2024-02-28,00:01:26,0,SMS,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
318,6043321819,8192832764,2024-02-28,00:56:23,2940,Data,835030564139537,404507242388496,BSNL,KA-MYS-01,Mysuru Chamundipuram,12.3051,76.6552
319,6043321819,8192832764,2024-02-28,01:17:12,0,SMS,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
320,6043321819,8940781618,2024-02-28,07:03:24,365,Voice,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
321,6043321819,8959310341,2024-02-28,18:08:43,0,SMS,835030564139537,404507242388496,BSNL,KA-BLG-01,Belagavi Tilakwadi,15.8497,74.4977
322,7863794026,7164752553,2024-02-28,20:34:08,0,SMS,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
323,9001338908,7164752553,2024-02-28,20:49:21,0,SMS,532871012269166,404707848018451,Vi,KA-MYS-01,Mysuru Chamundipuram,12.3051,76.6552
324,9001338908,8959310341,2024-02-28,21:37:15,325,Voice,532871012269166,404707848018451,Vi,KA-MNG-01,Mangaluru Hampankatta,12.8698,74.8431
325,7863794026,8940781618,2024-02-29,05:34:53,0,SMS,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
326,9001338908,8192832764,2024-02-29,06:47:25,775,Voice,532871012269166,404707848018451,Vi,KA-SHV-01,Shivamogga Kuvempu Nagar,13.9299,75.5681
327,7863794026,7164752553,2024-02-29,08:27:06,0,SMS,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
328,8423511615,8940781618,2024-02-29,09:18:44,2226,Data,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
329,8423511615,7863794026,2024-02-29,09:56:34,72,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
330,7863794026,8192832764,2024-02-29,11:35:00,2127,Data,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
331,9001338908,8959310341,2024-02-29,12:33:08,171,Voice,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
332,7863794026,8940781618,2024-02-29,15:43:17,0,SMS,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
333,6043321819,7164752553,2024-02-29,16:52:29,251,Voice,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
334,9001338908,8940781618,2024-02-29,19:10:47,0,SMS,532871012269166,404707848018451,Vi,KA-SHV-01,Shivamogga Kuvempu Nagar,13.9299,75.5681
335,9001338908,7164752553,2024-02-29,19:33:40,1872,Data,532871012269166,404707848018451,Vi,KA-BLR-02,Bengaluru Whitefield,12.9698,77.7499
336,7863794026,8959310341,2024-03-01,12:17:58,1688,Data,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
337,6043321819,8423511615,2024-03-01,17:33:20,275,Voice,835030564139537,404507242388496,BSNL,KA-BLR-03,Bengaluru Hebbal,13.045,77.595
338,8423511615,7164752553,2024-03-02,03:26:52,195,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
339,7863794026,6043321819,2024-03-02,13:36:48,807,Voice,627048281489325,404208809570154,Airtel,KA-SHV-01,Shivamogga Kuvempu Nagar,13.9299,75.5681
340,9001338908,8192832764,2024-03-02,16:49:34,0,SMS,532871012269166,404707848018451,Vi,KA-UDU-01,Udupi MIT Road,13.3409,74.7421
341,8423511615,8959310341,2024-03-02,17:01:14,0,SMS,039117182278248,404706383465787,Jio,KA-BLG-01,Belagavi Tilakwadi,15.8497,74.4977
342,7863794026,8423511615,2024-03-02,19:25:37,640,Voice,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
343,8423511615,6043321819,2024-03-02,19:43:50,724,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
344,7863794026,9001338908,2024-03-03,00:18:18,381,Voice,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
345,8423511615,8940781618,2024-03-03,02:04:17,81,Voice,039117182278248,404706383465787,Jio,KA-BLG-01,Belagavi Tilakwadi,15.8497,74.4977
346,7863794026,6043321819,2024-03-03,06:03:19,0,SMS,627048281489325,404208809570154,Airtel,KA-TMK-01,Tumakuru Gandhi Nagar,13.3409,77.101
347,6043321819,8423511615,2024-03-03,07:16:47,2505,Data,835030564139537,404507242388496,BSNL,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
348,9001338908,8959310341,2024-03-03,08:45:26,465,Voice,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
349,7863794026,7164752553,2024-03-03,11:26:52,837,Voice,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
350,8423511615,7164752553,2024-03-03,14:44:34,584,Voice,039117182278248,404706383465787,Jio,KA-BLR-02,Bengaluru Whitefield,12.9698,77.7499
351,7863794026,8940781618,2024-03-03,17:03:04,792,Voice,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
