SR,Calling_Number,Called_Number,Date,Time,Duration_sec,Call_Type,Caller_IMEI,Caller_IMSI,Caller_Operator,Tower_ID,Tower_Location,Tower_Latitude,Tower_Longitude
166,9900001111,8800004444,2024-03-13,23:01:59,328,Voice,533748079019981,404503909744181,Airtel,KA-BLR-YESH,Bengaluru Yeshwanthpur,13.0291,77.5478
167,6600001111,9900002222,2024-03-13,23:59:52,455,Voice,335291044092924,404581626800741,Airtel,KA-BLR-BAND,Bengaluru Banaswadi,13.0143,77.6561
168,9900003333,8800002222,2024-03-14,00:00:00,237,Voice,203113817728671,404503909744181,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
169,9900001111,8800008888,2024-03-14,00:00:00,240,Voice,533748079019981,404503909744181,Airtel,KA-BLR-YESH,Bengaluru Yeshwanthpur,13.0291,77.5478
170,9900001111,8800008888,2024-03-14,01:00:00,142,Voice,533748079019981,404503909744181,Airtel,KA-BLR-BAND,Bengaluru Banaswadi,13.0143,77.6561
171,9900002222,8800005555,2024-03-14,01:00:00,254,Voice,740865532228085,404503909744181,Airtel,KA-HUB-TOWN,Hubballi Old Town,15.3647,75.124
172,9900002222,8800008888,2024-03-14,01:00:00,73,Voice,740865532228085,404503909744181,Airtel,KA-HUB-TOWN,Hubballi Old Town,15.3647,75.124
173,9900001111,8800004444,2024-03-14,01:00:00,225,Voice,533748079019981,404503909744181,Airtel,KA-BLR-KORA,Bengaluru Koramangala,12.9352,77.6245
174,6600001111,9900002222,2024-03-14,06:51:58,247,Voice,335291044092924,404581626800741,Airtel,KA-BLR-BAND,Bengaluru Banaswadi,13.0143,77.6561
175,6600001111,9900003333,2024-03-14,10:42:12,506,Voice,335291044092924,404581626800741,Airtel,KA-BLR-BAND,Bengaluru Banaswadi,13.0143,77.6561
176,6600002222,8800001111,2024-03-14,11:34:29,348,Voice,628295415038379,404581626800741,Airtel,KA-BLR-YESH,Bengaluru Yeshwanthpur,13.0291,77.5478
177,6600002222,8800002222,2024-03-14,12:46:05,199,Voice,628295415038379,404581626800741,Airtel,KA-BLR-BAND,Bengaluru Banaswadi,13.0143,77.6561
178,6600002222,8800001111,2024-03-14,13:19:50,178,Voice,628295415038379,404581626800741,Airtel,KA-BLR-BAND,Bengaluru Banaswadi,13.0143,77.6561
179,6600001111,9900002222,2024-03-14,15:34:45,561,Voice,335291044092924,404581626800741,Airtel,KA-MYS-CHMD,Mysuru Chamundipuram,12.3051,76.6552
180,9900003333,8800005555,2024-03-14,21:53:09,157,Voice,203113817728671,404503909744181,Airtel,KA-BLR-YESH,Bengaluru Yeshwanthpur,13.0291,77.5478
181,9900003333,8800001111,2024-03-14,22:00:00,124,Voice,203113817728671,404503909744181,Airtel,KA-BLR-BAND,Bengaluru Banaswadi,13.0143,77.6561
182,9900002222,8800002222,2024-03-14,22:00:00,282,Voice,740865532228085,404503909744181,Airtel,KA-MYS-CHMD,Mysuru Chamundipuram,12.3051,76.6552
183,9900003333,8800008888,2024-03-14,22:00:00,192,Voice,203113817728671,404503909744181,Airtel,KA-BLR-WHIT,Bengaluru Whitefield,12.9698,77.7499
184,9900003333,8800008888,2024-03-14,22:00:00,215,Voice,203113817728671,404503909744181,Airtel,KA-MYS-CHMD,Mysuru Chamundipuram,12.3051,76.6552
185,9900001111,8800003333,2024-03-14,22:00:00,164,Voice,533748079019981,404503909744181,Airtel,KA-BLR-YESH,Bengaluru Yeshwanthpur,13.0291,77.5478
186,9900002222,8800002222,2024-03-14,22:36:55,196,Voice,740865532228085,404503909744181,Airtel,KA-BLR-YESH,Bengaluru Yeshwanthpur,13.0291,77.5478
187,9900001111,8800005555,2024-03-14,23:00:00,172,Voice,533748079019981,404503909744181,Airtel,KA-BLR-BAND,Bengaluru Banaswadi,13.0143,77.6561
188,9900001111,8800001111,2024-03-14,23:10:38,124,Voice,533748079019981,404503909744181,Airtel,KA-BLR-YESH,Bengaluru Yeshwanthpur,13.0291,77.5478
189,6600001111,9900001111,2024-03-14,23:40:34,316,Voice,335291044092924,404581626800741,Airtel,KA-BLR-BAND,Bengaluru Banaswadi,13.0143,77.6561
190,9900001111,8800003333,2024-03-14,23:56:20,187,Voice,533748079019981,404503909744181,Airtel,KA-BLR-YESH,Bengaluru Yeshwanthpur,13.0291,77.5478
191,8800001111,9900002222,2024-03-15,10:06:00,23,Voice,767254256254973,404110994067943,Airtel,KA-BLR-KORA,Bengaluru Koramangala,12.9352,77.6245
192,9900001111,8800002222,2024-03-15,10:08:00,76,Voice,533748079019981,404503909744181,Airtel,KA-BLR-KORA,Bengaluru Koramangala,12.9352,77.6245
193,8800002222,8800001111,2024-03-15,10:08:00,58,Voice,441480978621911,404110994067943,Airtel,KA-BLR-KORA,Bengaluru Koramangala,12.9352,77.6245
194,9900002222,9900003333,2024-03-15,10:15:00,73,Voice,740865532228085,404503909744181,Airtel,KA-BLR-KORA,Bengaluru Koramangala,12.9352,77.6245
195,9900003333,9900002222,2024-03-15,10:17:00,64,Voice,203113817728671,404503909744181,Airtel,KA-BLR-KORA,Bengaluru Koramangala,12.9352,77.6245
196,8800005555,7700004444,2024-03-15,11:18:13,13,Voice,544529763028279,404110994067943,BSNL,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
197,8800005555,7700001111,2024-03-15,11:26:47,36,Voice,544529763028279,404110994067943,BSNL,KA-MYS-CHMD,Mysuru Chamundipuram,12.3051,76.6552
198,8800001111,7700003333,2024-03-15,11:30:38,28,Voice,767254256254973,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
199,8800008888,7700001111,2024-03-15,11:37:22,23,Voice,136685769830611,404110994067943,Vi,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
200,8800005555,7700002222,2024-03-15,11:40:20,27,Voice,544529763028279,404110994067943,BSNL,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
201,8800007777,7700003333,2024-03-15,11:49:19,21,Voice,790417981433454,404110994067943,Airtel,KA-BLR-KORA,Bengaluru Koramangala,12.9352,77.6245
202,8800005555,7700002222,2024-03-15,11:53:03,7,Voice,544529763028279,404110994067943,BSNL,KA-MYS-CHMD,Mysuru Chamundipuram,12.3051,76.6552
203,8800007777,7700003333,2024-03-15,11:59:10,35,Voice,790417981433454,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
204,8800008888,7700001111,2024-03-15,12:08:56,42,Voice,136685769830611,404110994067943,Vi,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
205,8800004444,7700004444,2024-03-15,12:18:09,45,Voice,746065272935934,404110994067943,BSNL,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
206,8800002222,7700004444,2024-03-15,12:30:51,6,Voice,441480978621911,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
207,8800003333,7700002222,2024-03-15,12:35:36,29,Voice,387606570384453,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
208,8800001111,7700003333,2024-03-15,13:00:53,45,Voice,767254256254973,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
209,8800004444,7700004444,2024-03-15,13:07:33,7,Voice,746065272935934,404110994067943,BSNL,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
210,8800007777,7700002222,2024-03-15,13:13:21,41,Voice,790417981433454,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
211,7700001111,8800007777,2024-03-15,13:15:20,61,Voice,979574616969357,404318831304873,Airtel,KA-BLR-WHIT,Bengaluru Whitefield,12.9698,77.7499
212,7700004444,8800007777,2024-03-15,13:16:23,124,Voice,793414338829685,404318831304873,BSNL,KA-BLR-KORA,Bengaluru Koramangala,12.9352,77.6245
213,8800005555,7700004444,2024-03-15,13:16:35,24,Voice,544529763028279,404110994067943,BSNL,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
214,8800005555,7700004444,2024-03-15,13:19:26,34,Voice,544529763028279,404110994067943,BSNL,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
215,8800005555,7700002222,2024-03-15,13:20:20,23,Voice,544529763028279,404110994067943,BSNL,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
216,8800005555,7700001111,2024-03-15,13:34:28,42,Voice,544529763028279,404110994067943,BSNL,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
217,8800006666,7700003333,2024-03-15,13:41:14,30,Voice,517046593103155,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
218,7700002222,8800003333,2024-03-15,13:46:07,124,Voice,402861657143006,404318831304873,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
219,7700004444,8800003333,2024-03-15,13:53:17,55,Voice,793414338829685,404318831304873,BSNL,KA-MYS-CHMD,Mysuru Chamundipuram,12.3051,76.6552
220,8800002222,7700003333,2024-03-15,13:58:25,16,Voice,441480978621911,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
221,7700002222,8800008888,2024-03-15,14:01:25,122,Voice,402861657143006,404318831304873,Airtel,KA-BLR-WHIT,Bengaluru Whitefield,12.9698,77.7499
222,8800008888,7700003333,2024-03-15,14:04:53,30,Voice,136685769830611,404110994067943,Vi,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
223,8800005555,7700002222,2024-03-15,14:12:24,17,Voice,544529763028279,404110994067943,BSNL,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
224,7700001111,8800005555,2024-03-15,14:14:31,54,Voice,979574616969357,404318831304873,Airtel,KA-BLR-KORA,Bengaluru Koramangala,12.9352,77.6245
225,8800002222,7700004444,2024-03-15,14:21:17,21,Voice,441480978621911,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
226,8800006666,7700004444,2024-03-15,14:28:12,14,Voice,517046593103155,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
227,7700001111,8800006666,2024-03-15,14:28:40,121,Voice,979574616969357,404318831304873,Airtel,KA-MYS-CHMD,Mysuru Chamundipuram,12.3051,76.6552
228,8800008888,7700003333,2024-03-15,14:42:59,7,Voice,136685769830611,404110994067943,Vi,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
229,8800001111,7700002222,2024-03-15,14:43:54,9,Voice,767254256254973,404110994067943,Airtel,KA-BLR-WHIT,Bengaluru Whitefield,12.9698,77.7499
230,8800004444,7700001111,2024-03-15,14:57:00,45,Voice,746065272935934,404110994067943,BSNL,KA-HUB-TOWN,Hubballi Old Town,15.3647,75.124
231,8800006666,7700001111,2024-03-15,15:00:27,34,Voice,517046593103155,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
232,7700004444,8800002222,2024-03-15,15:00:58,35,Voice,793414338829685,404318831304873,BSNL,KA-BLR-WHIT,Bengaluru Whitefield,12.9698,77.7499
233,8800008888,7700002222,2024-03-15,15:03:52,27,Voice,136685769830611,404110994067943,Vi,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
234,8800006666,7700004444,2024-03-15,15:08:40,17,Voice,517046593103155,404110994067943,Airtel,KA-HUB-TOWN,Hubballi Old Town,15.3647,75.124
235,8800006666,7700001111,2024-03-15,15:15:46,19,Voice,517046593103155,404110994067943,Airtel,KA-BLR-WHIT,Bengaluru Whitefield,12.9698,77.7499
236,8800004444,7700004444,2024-03-15,15:23:53,29,Voice,746065272935934,404110994067943,BSNL,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
237,8800002222,7700003333,2024-03-15,15:51:25,25,Voice,441480978621911,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
238,8800004444,7700002222,2024-03-15,15:54:35,38,Voice,746065272935934,404110994067943,BSNL,KA-BLR-BAND,Bengaluru Banaswadi,13.0143,77.6561
239,9900003333,8800005555,2024-03-21,07:00:00,229,Voice,203113817728671,404503909744181,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
240,9900002222,8800005555,2024-03-21,08:00:00,86,Voice,740865532228085,404503909744181,Airtel,KA-BLR-YESH,Bengaluru Yeshwanthpur,13.0291,77.5478
241,9900001111,8800006666,2024-03-21,09:00:00,59,Voice,533748079019981,404503909744181,Airtel,KA-BLR-YESH,Bengaluru Yeshwanthpur,13.0291,77.5478
242,9900001111,8800007777,2024-03-21,15:00:00,231,Voice,533748079019981,404503909744181,Airtel,KA-BLR-WHIT,Bengaluru Whitefield,12.9698,77.7499
243,9900003333,8800006666,2024-03-21,16:00:00,89,Voice,203113817728671,404503909744181,Airtel,KA-HUB-TOWN,Hubballi Old Town,15.3647,75.124
244,9900001111,8800007777,2024-03-21,17:00:00,199,Voice,533748079019981,404503909744181,Airtel,KA-BLR-KORA,Bengaluru Koramangala,12.9352,77.6245
245,9900003333,8800006666,2024-03-21,20:00:00,225,Voice,203113817728671,404503909744181,Airtel,KA-HUB-TOWN,Hubballi Old Town,15.3647,75.124
246,9900002222,8800006666,2024-03-21,22:00:00,67,Voice,740865532228085,404503909744181,Airtel,KA-BLR-BAND,Bengaluru Banaswadi,13.0143,77.6561
247,9900001111,8800006666,2024-03-21,22:00:00,232,Voice,533748079019981,404503909744181,Airtel,KA-BLR-BAND,Bengaluru Banaswadi,13.0143,77.6561
248,9900001111,8800007777,2024-03-21,22:00:00,97,Voice,533748079019981,404503909744181,Airtel,KA-BLR-WHIT,Bengaluru Whitefield,12.9698,77.7499
249,6600002222,9900002222,2024-03-22,05:42:01,314,Voice,617380976055443,404581626800741,Airtel,KA-MYS-CHMD,Mysuru Chamundipuram,12.3051,76.6552
250,9900003333,8800002222,2024-03-22,09:31:00,66,Voice,203113817728671,404503909744181,Airtel,KA-BLR-WHIT,Bengaluru Whitefield,12.9698,77.7499
251,9900002222,8800002222,2024-03-22,09:39:00,18,Voice,740865532228085,404503909744181,Airtel,KA-BLR-WHIT,Bengaluru Whitefield,12.9698,77.7499
252,8800001111,9900001111,2024-03-22,09:43:00,77,Voice,767254256254973,404110994067943,Airtel,KA-BLR-WHIT,Bengaluru Whitefield,12.9698,77.7499
253,8800002222,9900001111,2024-03-22,09:44:00,25,Voice,441480978621911,404110994067943,Airtel,KA-BLR-WHIT,Bengaluru Whitefield,12.9698,77.7499
254,9900001111,9900002222,2024-03-22,09:49:00,81,Voice,533748079019981,404503909744181,Airtel,KA-BLR-WHIT,Bengaluru Whitefield,12.9698,77.7499
255,8800008888,7700003333,2024-03-22,10:24:48,43,Voice,136685769830611,404110994067943,Vi,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
256,8800006666,7700002222,2024-03-22,10:35:52,44,Voice,517046593103155,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
257,8800004444,7700003333,2024-03-22,10:39:21,7,Voice,746065272935934,404110994067943,BSNL,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
258,8800008888,7700001111,2024-03-22,10:49:49,32,Voice,136685769830611,404110994067943,Vi,KA-BLR-KORA,Bengaluru Koramangala,12.9352,77.6245
259,8800007777,7700001111,2024-03-22,11:02:29,40,Voice,790417981433454,404110994067943,Airtel,KA-MYS-CHMD,Mysuru Chamundipuram,12.3051,76.6552
260,8800006666,7700003333,2024-03-22,11:02:44,19,Voice,517046593103155,404110994067943,Airtel,KA-BLR-YESH,Bengaluru Yeshwanthpur,13.0291,77.5478
261,8800002222,7700003333,2024-03-22,11:11:03,42,Voice,441480978621911,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
262,8800007777,7700001111,2024-03-22,11:17:28,6,Voice,790417981433454,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
263,8800004444,7700001111,2024-03-22,11:19:58,16,Voice,746065272935934,404110994067943,BSNL,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
264,8800002222,7700001111,2024-03-22,11:24:58,44,Voice,441480978621911,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
265,8800004444,7700003333,2024-03-22,11:31:49,45,Voice,746065272935934,404110994067943,BSNL,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
266,8800001111,7700003333,2024-03-22,11:33:51,34,Voice,767254256254973,404110994067943,Airtel,KA-BLR-YESH,Bengaluru Yeshwanthpur,13.0291,77.5478
267,8800008888,7700004444,2024-03-22,11:35:57,39,Voice,136685769830611,404110994067943,Vi,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
268,8800003333,7700001111,2024-03-22,11:36:44,36,Voice,387606570384453,404110994067943,Airtel,KA-MYS-CHMD,Mysuru Chamundipuram,12.3051,76.6552
269,8800001111,7700001111,2024-03-22,11:51:38,18,Voice,767254256254973,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
270,6600002222,9900002222,2024-03-22,12:16:52,178,Voice,617380976055443,404581626800741,Airtel,KA-MYS-CHMD,Mysuru Chamundipuram,12.3051,76.6552
271,8800007777,7700003333,2024-03-22,12:19:12,14,Voice,790417981433454,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
272,7700003333,8800002222,2024-03-22,12:24:45,145,Voice,427363519734139,404318831304873,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
273,8800007777,7700001111,2024-03-22,12:26:03,22,Voice,790417981433454,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
274,7700004444,8800004444,2024-03-22,12:27:47,151,Voice,793414338829685,404318831304873,BSNL,KA-BLR-YESH,Bengaluru Yeshwanthpur,13.0291,77.5478
275,8800001111,7700001111,2024-03-22,12:28:36,32,Voice,767254256254973,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
276,8800003333,7700003333,2024-03-22,12:38:04,5,Voice,387606570384453,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
277,7700001111,8800001111,2024-03-22,12:40:41,103,Voice,979574616969357,404318831304873,Airtel,KA-HUB-TOWN,Hubballi Old Town,15.3647,75.124
278,8800003333,7700003333,2024-03-22,12:50:11,41,Voice,387606570384453,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
279,8800001111,7700003333,2024-03-22,12:50:38,41,Voice,767254256254973,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
280,7700003333,8800003333,2024-03-22,13:00:05,150,Voice,427363519734139,404318831304873,Airtel,KA-BLR-KORA,Bengaluru Koramangala,12.9352,77.6245
281,8800002222,7700002222,2024-03-22,13:10:48,14,Voice,441480978621911,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
282,8800005555,7700003333,2024-03-22,13:11:42,14,Voice,544529763028279,404110994067943,BSNL,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
283,8800002222,7700002222,2024-03-22,13:25:27,26,Voice,441480978621911,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
284,8800007777,7700001111,2024-03-22,13:36:08,26,Voice,790417981433454,404110994067943,Airtel,KA-MYS-CHMD,Mysuru Chamundipuram,12.3051,76.6552
285,7700004444,8800008888,2024-03-22,13:38:28,40,Voice,793414338829685,404318831304873,BSNL,KA-BLR-YESH,Bengaluru Yeshwanthpur,13.0291,77.5478
286,8800006666,7700001111,2024-03-22,13:44:21,32,Voice,517046593103155,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
287,8800008888,7700004444,2024-03-22,13:46:11,37,Voice,136685769830611,404110994067943,Vi,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
288,8800008888,7700004444,2024-03-22,13:47:11,25,Voice,136685769830611,404110994067943,Vi,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
289,7700001111,8800002222,2024-03-22,13:47:56,159,Voice,979574616969357,404318831304873,Airtel,KA-BLR-YESH,Bengaluru Yeshwanthpur,13.0291,77.5478
290,8800007777,7700004444,2024-03-22,13:48:06,30,Voice,790417981433454,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
291,8800002222,7700003333,2024-03-22,13:54:47,42,Voice,441480978621911,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
292,8800006666,7700001111,2024-03-22,13:58:30,32,Voice,517046593103155,404110994067943,Airtel,KA-BLR-WHIT,Bengaluru Whitefield,12.9698,77.7499
293,7700004444,8800008888,2024-03-22,14:05:59,112,Voice,793414338829685,404318831304873,BSNL,KA-BLR-YESH,Bengaluru Yeshwanthpur,13.0291,77.5478
294,8800004444,7700004444,2024-03-22,14:06:36,26,Voice,746065272935934,404110994067943,BSNL,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
295,8800007777,7700001111,2024-03-22,14:11:05,25,Voice,790417981433454,404110994067943,Airtel,KA-HUB-TOWN,Hubballi Old Town,15.3647,75.124
296,8800004444,7700002222,2024-03-22,14:23:20,11,Voice,746065272935934,404110994067943,BSNL,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
297,7700004444,8800005555,2024-03-22,14:37:27,44,Voice,793414338829685,404318831304873,BSNL,KA-BLR-BAND,Bengaluru Banaswadi,13.0143,77.6561
298,8800006666,7700004444,2024-03-22,14:49:45,37,Voice,517046593103155,404110994067943,Airtel,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
299,6600002222,9900002222,2024-03-22,23:07:08,234,Voice,617380976055443,404581626800741,Airtel,KA-MYS-CHMD,Mysuru Chamundipuram,12.3051,76.6552
300,6600002222,9900002222,2024-03-24,08:25:17,263,Voice,617380976055443,404581626800741,Airtel,KA-MYS-CHMD,Mysuru Chamundipuram,12.3051,76.6552
301,6600002222,9900002222,2024-03-24,15:59:43,402,Voice,617380976055443,404581626800741,Airtel,KA-MYS-CHMD,Mysuru Chamundipuram,12.3051,76.6552
302,6600002222,9900002222,2024-03-24,17:36:43,265,Voice,617380976055443,404581626800741,Airtel,KA-MYS-CHMD,Mysuru Chamundipuram,12.3051,76.6552
303,6600002222,9900002222,2024-03-25,01:01:00,121,Voice,617380976055443,404581626800741,Airtel,KA-MYS-CHMD,Mysuru Chamundipuram,12.3051,76.6552
304,6600002222,9900002222,2024-03-25,15:04:24,413,Voice,617380976055443,404581626800741,Airtel,KA-MYS-CHMD,Mysuru Chamundipuram,12.3051,76.6552
305,7700004444,8800006666,2024-03-27,03:53:02,8,Voice,793414338829685,404318831304873,BSNL,KA-BLR-ELEC,Bengaluru Electronics City,12.8418,77.6604
306,7700002222,8800005555,2024-03-27,07:35:57,35,Voice,402861657143006,404318831304873,Airtel,KA-MYS-CHMD,Mysuru Chamundipuram,12.3051,76.6552
307,8800003333,8800002222,2024-03-27,11:14:16,118,Voice,387606570384453,404110994067943,Airtel,KA-BLR-BAND,Bengaluru Banaswadi,13.0143,77.6561
308,8800003333,8800008888,2024-03-27,11:52:10,94,Voice,387606570384453,404110994067943,Airtel,KA-BLR-YESH,Bengaluru Yeshwanthpur,13.0291,77.5478
309,7700002222,8800007777,2024-03-27,13:21:24,57,Voice,402861657143006,404318831304873,Airtel,KA-BLR-WHIT,Bengaluru Whitefield,12.9698,77.7499
310,8800006666,8800007777,2024-03-27,18:36:40,99,Voice,517046593103155,404110994067943,Airtel,KA-MYS-CHMD,Mysuru Chamundipuram,12.3051,76.6552
311,7700003333,8800002222,2024-03-27,23:20:49,33,Voice,427363519734139,404318831304873,Airtel,KA-BLR-BAND,Bengaluru Banaswadi,13.0143,77.6561
312,8800008888,8800007777,2024-03-28,04:15:20,96,Voice,136685769830611,404110994067943,Vi,KA-BLR-BAND,Bengaluru Banaswadi,13.0143,77.6561
313,7700004444,8800003333,2024-03-28,05:04:59,43,Voice,793414338829685,404318831304873,BSNL,KA-HUB-TOWN,Hubballi Old Town,15.3647,75.124
314,8800007777,8800003333,2024-03-28,12:41:58,119,Voice,790417981433454,404110994067943,Airtel,KA-MYS-CHMD,Mysuru Chamundipuram,12.3051,76.6552
315,8800008888,8800004444,2024-03-28,17:02:09,58,Voice,136685769830611,404110994067943,Vi,KA-HUB-TOWN,Hubballi Old Town,15.3647,75.124
316,8800001111,8800003333,2024-03-28,20:58:54,37,Voice,767254256254973,404110994067943,Airtel,KA-BLR-WHIT,Bengaluru Whitefield,12.9698,77.7499
317,8800003333,8800008888,2024-03-28,21:10:50,99,Voice,387606570384453,404110994067943,Airtel,KA-MYS-CHMD,Mysuru Chamundipuram,12.3051,76.6552
318,8800006666,8800001111,2024-03-29,00:00:52,81,Voice,517046593103155,404110994067943,Airtel,KA-BLR-KORA,Bengaluru Koramangala,12.9352,77.6245
319,8800001111,8800006666,2024-03-29,01:02:41,89,Voice,767254256254973,404110994067943,Airtel,KA-HUB-TOWN,Hubballi Old Town,15.3647,75.124
320,8800005555,8800008888,2024-03-29,06:51:28,111,Voice,544529763028279,404110994067943,BSNL,KA-MYS-CHMD,Mysuru Chamundipuram,12.3051,76.6552
321,8800003333,8800005555,2024-03-29,06:51:49,30,Voice,387606570384453,404110994067943,Airtel,KA-BLR-WHIT,Bengaluru Whitefield,12.9698,77.7499
322,8800008888,8800001111,2024-03-29,11:50:08,96,Voice,136685769830611,404110994067943,Vi,KA-BLR-BAND,Bengaluru Banaswadi,13.0143,77.6561
323,8800002222,8800006666,2024-03-29,13:39:46,56,Voice,441480978621911,404110994067943,Airtel,KA-BLR-YESH,Bengaluru Yeshwanthpur,13.0291,77.5478
324,8800006666,8800007777,2024-03-29,22:49:06,38,Voice,517046593103155,404110994067943,Airtel,KA-BLR-WHIT,Bengaluru Whitefield,12.9698,77.7499
325,7700003333,8800002222,2024-03-30,03:08:05,12,Voice,427363519734139,404318831304873,Airtel,KA-HUB-TOWN,Hubballi Old Town,15.3647,75.124
326,8800008888,8800002222,2024-03-30,05:46:15,49,Voice,136685769830611,404110994067943,Vi,KA-BLR-WHIT,Bengaluru Whitefield,12.9698,77.7499
327,8800002222,8800005555,2024-03-30,06:36:35,104,Voice,441480978621911,404110994067943,Airtel,KA-HUB-TOWN,Hubballi Old Town,15.3647,75.124
328,8800007777,8800002222,2024-03-30,14:39:32,20,Voice,790417981433454,404110994067943,Airtel,KA-MYS-CHMD,Mysuru Chamundipuram,12.3051,76.6552
329,8800004444,8800008888,2024-03-30,16:55:27,106,Voice,746065272935934,404110994067943,BSNL,KA-BLR-BAND,Bengaluru Banaswadi,13.0143,77.6561
330,8800003333,8800007777,2024-03-30,18:59:03,31,Voice,387606570384453,404110994067943,Airtel,KA-HUB-TOWN,Hubballi Old Town,15.3647,75.124
